Time,Robot_x1,Robot_y1,Robot_x2,Robot_y2,Robot_x3,Robot_y3,Robot_x4,Robot_y4
1.8801405429840088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.890139102935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9001126289367676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.910182237625122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9201529026031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.930105209350586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9401493072509766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.95011305809021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9601340293884277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9701058864593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9800965785980225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9902219772338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0001332759857178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.010103940963745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.020240068435669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0301644802093506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.040140390396118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0501511096954346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.060103416442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0702121257781982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.088364362716675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1019320487976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.107518196105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.112851619720459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.120232343673706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1301448345184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.140247344970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.15024733543396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1601526737213135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1701486110687256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1800971031188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1902313232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2001171112060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2102417945861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2201547622680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.230262279510498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2401065826416016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.250112295150757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.26025652885437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2701263427734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2801034450531006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2901196479797363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3004870414733887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.314954996109009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.322899103164673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.33022141456604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3401284217834473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.350112199783325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.360245704650879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3701131343841553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3801474571228027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3902480602264404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4001152515411377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4100892543792725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4201200008392334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4301388263702393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4402482509613037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.45015549659729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.46022367477417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4701039791107178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4802212715148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4902279376983643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5002424716949463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5102007389068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.520143747329712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5300960540771484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.540156841278076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.550128936767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.560218334197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5701112747192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.580097198486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5901882648468018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6072187423706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6176953315734863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6234757900238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.63010573387146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.640105724334717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.650099754333496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.660128593444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.670138359069824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.680241823196411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.690230131149292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7001571655273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.710231065750122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7201430797576904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7301087379455566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.740109443664551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.750153064727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.760103702545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7701563835144043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7800893783569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.79025936126709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8089118003845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8207192420959473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.827385425567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8337793350219727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8402271270751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8501176834106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8602395057678223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8702502250671387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8801066875457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8901381492614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9001505374908447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9101383686065674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9201433658599854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.930109977722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
