Time,"Edge(1, 2)","Edge(1, 3)"
59.182,1.2437271672966321,1.2433558158351303
59.288000000000004,1.247945976013988,1.2475821592507457
59.383,1.2511633036676006,1.2507953111415506
59.484,1.2552783290759473,1.254912832793311
59.59,1.2584191891048369,1.258922068632402
59.686,1.2633020166585975,1.262931557993594
59.783,1.2665958935359174,1.2662291318919037
59.874,1.269821086273553,1.2694532401431537
59.978,1.2736151429513831,1.2732314083250744
60.071,1.2766676621490247,1.276281634554499
60.169000000000004,1.2791941419975423,1.2788109031820618
60.272,1.2832045632460554,1.282825241268372
60.364000000000004,1.2879405978114238,1.287547689476323
60.467,1.290732485591551,1.2910668010128032
60.568,1.2948981079364226,1.294502274901905
60.666000000000004,1.2970821543873317,1.2975517189905923
60.766,1.3009536473640089,1.3013353431899244
60.86,1.3052276555649907,1.3048349151094873
60.963,1.3077430235591923,1.3073457598226046
61.059000000000005,1.3115217732495585,1.3114802106593246
61.157000000000004,1.3153231455905003,1.3149395153742773
61.258,1.31889072454474,1.3185032800083663
61.354,1.3207545146439976,1.3211790278348658
61.457,1.3252741539441057,1.3248893213063988
61.557,1.327674916378641,1.328087632300026
61.658,1.331708300852737,1.3313315182890588
61.756,1.3350934259503255,1.3347162338265124
61.857,1.3385985530147506,1.3382164291652179
61.956,1.341735463632236,1.3413518415070802
62.058,1.3448850283307674,1.3445037138361169
62.15,1.3476560119138414,1.3472719948454945
62.247,1.3503860062181883,1.3500045485549326
62.352000000000004,1.3534541158727573,1.3537471757223936
62.453,1.3564921190106662,1.3561141768774763
62.553000000000004,1.3602725618863118,1.3598915383219237
62.660000000000004,1.3636198065711966,1.3632390091145798
62.768,1.3661995294676652,1.3658255808026702
62.855000000000004,1.3686637040901573,1.3682946559307154
62.956,1.3727558544283323,1.3717381330112024
63.068,1.3751584334733988,1.3747771027829223
63.173,1.3777378910013518,1.3773547211194261
63.262,1.3818913704992501,1.3808554478018427
63.373,1.3840482387021866,1.3836573747164331
63.481,1.3873038470303012,1.3869254195015086
63.578,1.3904630098994952,1.3900821284904488
63.675000000000004,1.392835776531584,1.3930345771549375
63.773,1.3965449842763757,1.3961570674162398
63.874,1.3988857199946187,1.3990784453571774
63.983,1.4017587249137486,1.401376108384589
64.086,1.4045616262164955,1.4047558528670792
64.181,1.4068767578136128,1.4064996350651813
64.279,1.4100298787683578,1.4096522352450314
64.38199999999999,1.4132704740101716,1.4128997176532296
64.481,1.4158259633688255,1.4154544655924926
64.582,1.4181878577388412,1.4178035494775525
64.67999999999999,1.4211102843820522,1.4207301416781983
64.78099999999999,1.4234347135366254,1.4230586310654718
64.875,1.4260268660930253,1.425642139361438
64.97399999999999,1.4288594794653238,1.4284820796986806
65.076,1.431178055946361,1.4308036294862139
65.178,1.4339758649398096,1.4336002781862187
65.27499999999999,1.4362113128004401,1.43583644080308
65.383,1.439054011568339,1.4386797791242385
65.47699999999999,1.4405703939395462,1.4407008722582357
65.58,1.4440315443189893,1.4436653506723536
65.675,1.446225958372717,1.4458590212986406
65.77799999999999,1.448952417613637,1.4485895650254732
65.875,1.4507066256327394,1.450348966430809
65.985,1.454098886082805,1.4532359152747674
66.082,1.4562881246040933,1.4553725838122387
66.18799999999999,1.458625760446356,1.458269983861482
66.28699999999999,1.4605704647827487,1.460211266541091
66.389,1.4631392481558112,1.4632514111495627
66.494,1.4658994828821823,1.4655460662775368
66.592,1.4677775585218635,1.4674263398087024
66.693,1.4703305248103067,1.469950418808992
66.79199999999999,1.4728542786948635,1.4725034131228267
66.887,1.4751574257968338,1.4748048841746308
66.988,1.4772861210664598,1.4769340489397274
67.086,1.4795011404389318,1.4791443176575991
67.19399999999999,1.481220551077915,1.4813343342636114
67.297,1.4839276149681873,1.4835711021038807
67.399,1.4859565845603984,1.485714217195142
67.496,1.488052195166042,1.4876936308280855
67.597,1.4905198327378002,1.4901640547380104
67.69699999999999,1.4926950940912476,1.492340120247369
67.79299999999999,1.4948186502333103,1.494458388139655
67.899,1.4969010046617013,1.4965432771918887
68.006,1.4989681612259134,1.4986107478371133
68.11,1.5014507544327302,1.5011028732147849
68.205,1.5029139307364383,1.5025633204157878
68.31099999999999,1.5055786307607664,1.505219904421395
68.413,1.5066867940786515,1.5063402867917592
68.515,1.509427578916397,1.5090938671854779
68.616,1.5107949445766227,1.510455247993636
68.713,1.5133466233306625,1.5130136828969059
68.82199999999999,1.5146260060280083,1.514764904564227
68.928,1.5173118367389704,1.516828052286147
69.032,1.5194702041625334,1.5191465980742433
69.137,1.5215876021753931,1.521264247407363
69.237,1.5230595387062298,1.5223788373564364
69.332,1.5244030945184157,1.5240812989108965
69.43799999999999,1.5269986303661782,1.5266872737088926
69.55199999999999,1.5287040534419758,1.5287405281244033
69.65299999999999,1.5308747501162376,1.5305628898090706
69.756,1.5326243320113617,1.5323139524145968
69.86399999999999,1.534940103462388,1.534630005582495
69.97099999999999,1.5365304096143575,1.5362158340246528
70.071,1.5387100338534652,1.5383995278853082
70.18299999999999,1.540075195987752,1.5397642709465744
70.29599999999999,1.5419986812035575,1.5416794537025846
70.39699999999999,1.5440787695574454,1.5437638754048661
70.502,1.5459761521625313,1.5456589747945009
70.603,1.5473610167322975,1.5465574484260507
70.70299999999999,1.549378145103755,1.549054987788006
70.80699999999999,1.5510960807077805,1.5507876654591854
70.913,1.5525678361278423,1.5522451936584423
71.00699999999999,1.5541896264967083,1.5538682154253005
71.106,1.5560350835583523,1.555715411050881
71.202,1.557488989639158,1.564101205208839
71.30699999999999,1.5584586046492892,1.585066700196744
71.413,1.5580859835661152,1.6092339287265565
71.50999999999999,1.5549187076057989,1.6464831317403472
71.622,1.5489366134167695,1.6750114332309234
71.72999999999999,1.5383281614720115,1.7101601979324912
71.826,1.524408434126811,1.7525528579784901
71.922,1.5028547039246476,1.7815928077934706
72.02999999999999,1.479147105609779,1.8135693921011269
72.12599999999999,1.4529389978929592,1.8421087768952327
72.226,1.4240240595307645,1.8680778039132848
72.33,1.3971561326120527,1.8885077748012105
72.442,1.365226706414411,1.909509224363192
72.53899999999999,1.3298092320711496,1.929144746358102
72.636,1.2998159133471758,1.942075197556353
72.74,1.2731972926083577,1.9546268170766812
72.85199999999999,1.2412411210048302,1.9704467622137702
72.955,1.2144448204814393,1.9753376079366034
73.06099999999999,1.1906233060891174,1.9821750181513709
73.16699999999999,1.1640001526877972,1.987922051440651
73.26899999999999,1.143151329254467,1.9933287645308257
73.37299999999999,1.1272683534684662,1.9962839563749806
73.481,1.109162596194424,1.9991728865430836
73.579,1.0933288944532804,2.0012123690869297
73.675,1.0824625613974792,2.00235083893824
73.78399999999999,1.0708110299641804,2.0065278445813535
73.89,1.0593522119116363,2.004020107191531
73.991,1.045199773976566,2.004461084770545
74.095,1.0375585252763815,2.0045901569155045
74.19699999999999,1.0262895598921453,2.004520379374572
74.303,1.0165903896831563,2.0041534634051743
74.40799999999999,1.0106366084628067,2.003367830947685
74.503,1.0001248963866916,2.001526367097184
74.61,0.9928225369801256,1.9990738030321502
74.71799999999999,0.9858947434839542,1.9993807680675602
74.82799999999999,0.9768768548884803,1.995687257327781
74.91999999999999,0.9662787073541883,1.9895867622015002
75.02499999999999,0.9611978746475651,1.9867542855327907
75.146,0.9529020273224065,1.9815612476978863
75.253,0.9428851539369023,1.973000431037251
75.345,0.9372274358211752,1.969820300079153
75.452,0.9292939599280623,1.9626357041573295
75.553,0.9241006011817867,1.9576241859449395
75.651,0.9158613764211527,1.9537160261133422
75.762,0.9105717605364712,1.946177334353294
75.86099999999999,0.9032494647902918,1.9406312030697617
75.97699999999999,0.896835796257661,1.9360083623858713
76.08,0.8907304922050323,1.929309401509511
76.184,0.8845302808495592,1.9235423314943438
76.291,0.8785143444628625,1.9178772931661947
76.401,0.8731950979013452,1.9127984397368785
76.50099999999999,0.8669509754239979,1.9067363475616084
76.60499999999999,0.8637314217046104,1.9045473726970479
76.71,0.8571897779249187,1.8989858857062614
76.817,0.8523602395709977,1.8911430678595447
76.91099999999999,0.8476371326274568,1.8864111049130048
77.024,0.8408279536036982,1.88142059419528
77.125,0.8374222020165638,1.8777078694358207
77.23299999999999,0.8331292470419835,1.8731558657150935
77.338,0.826490517732307,1.8654280478512786
77.445,0.8223197984926254,1.8610370817815856
77.54499999999999,0.8182325151838135,1.8575300442334193
77.65499999999999,0.8132755154619975,1.8514727075785111
77.76599999999999,0.8078326023283946,1.8456915553810962
77.872,0.8025172352702163,1.8400166178980588
77.969,0.7995630037276387,1.835913886053445
78.071,0.7948040561137046,1.8318004096242118
78.166,0.7915957788437278,1.82737092678604
78.268,0.7865675709436717,1.8230349193577848
78.366,0.782153928480106,1.818338673404913
78.467,0.7800585274077196,1.8168978669193847
78.567,0.7744016677720296,1.8100382946929154
78.675,0.7719037710879697,1.8081162411799085
78.77999999999999,0.76646696416349,1.8014692483061054
78.872,0.7631310002154623,1.7978634798069573
78.97999999999999,0.7588933383441048,1.793260426419085
79.09299999999999,0.7577367641798065,1.793659013238508
79.196,0.7510096138150391,1.7846731148492592
79.29499999999999,0.7475114243097949,1.7808716386328904
79.404,0.7443029622909778,1.777409995591407
79.505,0.7412840644178375,1.7748233953317647
79.60799999999999,0.7374378327992381,1.7691836845459727
79.713,0.7342429842161735,1.765732276645152
79.814,0.7309096260087841,1.7636291008665999
79.91799999999999,0.7264471289876077,1.758148738383639
80.026,0.7241852537624044,1.754869312346146
80.127,0.7191434633727841,1.7502476458708314
80.222,0.716135181920004,1.746965457501573
80.335,0.7143667807651183,1.7442338973043328
80.44099999999999,0.7094097511722778,1.740473793144149
80.55,0.7071571614697764,1.736369021901449
80.66699999999999,0.702529247673353,1.7322151073691712
80.771,0.7000955915027021,1.7311678501240855
80.88,0.697181903180953,1.7254311659970323
81.0,0.6928460485139848,1.6973437463170853
81.09899999999999,0.6913862483112179,1.6604599943509053
81.19999999999999,0.6890777377395765,1.5970988257893226
